pl_name,hostname,sy_snum,sy_pnum,disc_year,pl_orbper,pl_orbsmax,pl_rade,pl_masse,pl_bmasse,pl_bmassprov,pl_orbeccen,pl_insol,pl_eqt,st_spectype,st_teff,st_rad,st_mass,st_logg,sy_dist
Kepler-124 b,Kepler-124,1,3,2014,,,1.228,,,,,198.84,,,4960,0.76,,,420.046
Kepler-124 b,Kepler-124,1,3,2014,3.41045981,0.0395,1.06,,,,0,149.88,892,,4983,0.65,0.71,4.66,420.046
Kepler-124 b,Kepler-124,1,3,2014,3.41045424,,0.8,,,,,,,,5133,0.67,0.73,4.65,420.046
Kepler-124 b,Kepler-124,1,3,2014,3.41045424,0.0398,0.8,,,,0,177.77,931,,5196,0.66,0.72,4.66,420.046
Kepler-124 b,Kepler-124,1,3,2014,3.41045424,0.0398,0.8,,,,0,177.77,931,,5196,0.66,0.72,4.66,420.046
Kepler-124 b,Kepler-124,1,3,2014,3.41045981,,,,,,,,,,5188,0.72,0.88,4.66,420.046
Kepler-124 b,Kepler-124,1,3,2014,3.410505,0.042,0.93,,,,0,,979,,5288,0.74,0.84,4.62,420.046
Kepler-124 b,Kepler-124,1,3,2014,3.410493,0.039,0.73,,,,,,,,4984,0.64,,4.67,420.046
Kepler-124 b,Kepler-124,1,3,2014,3.41045424,0.0398,0.8,,,,0,177.77,931,,5196,0.66,0.72,4.66,420.046
Kepler-124 c,Kepler-124,1,3,2014,13.821375,0.1,1.75,,,,,,,,4984,0.64,,4.67,420.046
Kepler-124 c,Kepler-124,1,3,2014,13.82139306,0.1012,2.2,,,,0,27.5,584,,5196,0.66,0.72,4.66,420.046
Kepler-124 c,Kepler-124,1,3,2014,13.82141254,,,,,,,,,,5188,0.72,0.88,4.66,420.046
Kepler-124 c,Kepler-124,1,3,2014,13.82139306,0.1012,2.2,,,,0,27.5,584,,5196,0.66,0.72,4.66,420.046
Kepler-124 c,Kepler-124,1,3,2014,13.82142084,,,,,,,,,,5188,0.72,0.88,4.66,420.046
Kepler-124 c,Kepler-124,1,3,2014,13.821387,0.106,2.23,,,,0,,616,,5288,0.74,0.84,4.62,420.046
Kepler-124 c,Kepler-124,1,3,2014,13.82139306,0.1012,2.2,,,,0,27.5,584,,5196,0.66,0.72,4.66,420.046
Kepler-124 c,Kepler-124,1,3,2014,,,2.552,,,,,30.72,,,4960,0.76,,,420.046
Kepler-124 c,Kepler-124,1,3,2014,13.8214023,,,,,,,,,,5188,0.72,0.88,4.66,420.046
Kepler-124 c,Kepler-124,1,3,2014,13.82142084,0.1005,2.2,,,,0,23.15,560,,4983,0.65,0.71,4.66,420.046
Kepler-124 c,Kepler-124,1,3,2014,13.82139306,,2.27,,,,,,,,5133,0.67,0.73,4.65,420.046
Kepler-124 d,Kepler-124,1,3,2014,30.95088693,,,,,,,,,,5188,0.72,0.88,4.66,420.046
Kepler-124 d,Kepler-124,1,3,2014,,,1.756,,,,,10.5,,,4960,0.76,,,420.046
Kepler-124 d,Kepler-124,1,3,2014,30.950851,0.17,1.11,,,,,,,,4984,0.64,,4.67,420.046
Kepler-124 d,Kepler-124,1,3,2014,30.95053,0.182,1.37,,,,0,,470,,5288,0.74,0.84,4.62,420.046
Kepler-124 d,Kepler-124,1,3,2014,30.9507608,0.1733,1.26,,,,0,9.38,446,,5196,0.66,0.72,4.66,420.046
Kepler-124 d,Kepler-124,1,3,2014,30.9505927,,,,,,,,,,5188,0.72,0.88,4.66,420.046
Kepler-124 d,Kepler-124,1,3,2014,30.9507608,,1.32,,,,,,,,5133,0.67,0.73,4.65,420.046
Kepler-124 d,Kepler-124,1,3,2014,30.9507608,0.1733,1.26,,,,0,9.38,446,,5196,0.66,0.72,4.66,420.046
Kepler-124 d,Kepler-124,1,3,2014,30.9507608,0.1733,1.26,,,,0,9.38,446,,5196,0.66,0.72,4.66,420.046
Kepler-124 d,Kepler-124,1,3,2014,30.95006104,,,,,,,,,,5188,0.72,0.88,4.66,420.046
Kepler-124 d,Kepler-124,1,3,2014,30.9505927,0.1719,1.51,,,,0,7.91,428,,4983,0.65,0.71,4.66,420.046
Kepler-1254 b,Kepler-1254,1,3,2016,9.99093781,,,,,,,,,,4898.13,0.72,0.8,4.63,622.818
